Model,Original F1 Score,BigFeat F1 Score,F1 Diff (BigFeat - Original),Original Training Time,BigFeat Training Time,Training Time Ratio (BigFeat/Original),F1 Diff (TPOT - ExtraTrees)
Bagging,0.6751289784984607,0.6749680488998956,-0.00016092959856506273,82.81671905517578,210.99525547027588,2.547737436081022,0.0
Stacking,0.675827003800673,0.6757203310527427,-0.00010667274793030312,62.658592224121094,109.22644567489624,1.7431998038546477,0.0
Voting,0.6731460384649524,0.6737097666636589,0.0005637281987065368,11.382277965545654,20.536306142807007,1.8042351632046545,0.0
ExtraTrees,0.6761993647317646,0.6759594256645401,-0.00023993906722441505,6.523181200027466,11.969767332077026,1.8349585830954118,0.0
Blending,0.6711974067571851,0.6714002873306069,0.0002028805734217709,11.4019136428833,20.51351809501648,1.7991294038453223,0.0
TPOT (ExtraTrees),0.6759953478296745,0.6753140862137033,-0.0006812616159712626,490.6007733345032,570.5509057044983,1.1629637308286167,-0.00020401690209004286
