Model,F1 Score,Training Time
Bagging,0.6751289784984607,82.81671905517578
Stacking,0.675827003800673,62.658592224121094
Voting,0.6731460384649524,11.382277965545654
ExtraTrees,0.6761993647317646,6.523181200027466
Blending,0.6711974067571851,11.4019136428833
TPOT (ExtraTrees),0.6759953478296745,490.6007733345032
