Model,F1 Score,Training Time
Bagging,0.6749680488998956,210.99525547027588
Stacking,0.6757203310527427,109.22644567489624
Voting,0.6737097666636589,20.536306142807007
ExtraTrees,0.6759594256645401,11.969767332077026
Blending,0.6714002873306069,20.51351809501648
TPOT (ExtraTrees),0.6753140862137033,570.5509057044983
