Model,Accuracy,Precision,Recall,F1 Score,Training Time
Bagging,0.829125,0.7460924994125537,0.829125,0.7736751253537516,43.15243649482727
Stacking,0.8285416666666666,0.7455574514157259,0.8285416666666666,0.7731064492836981,29.098927974700928
Voting,0.82425,0.7416159160547441,0.82425,0.7688810244703443,5.72041916847229
Blending,0.8216666666666667,0.7388981531096003,0.8216666666666667,0.7663430999573608,5.76319432258606
TPOT (AutoML),0.8265833333333333,0.743500363906448,0.8265833333333333,0.7711083759867404,514.7253429889679
