Model,Original Accuracy,BigFeat Accuracy,Accuracy Diff,Original Precision,BigFeat Precision,Precision Diff,Original Recall,BigFeat Recall,Recall Diff,Original F1 Score,BigFeat F1 Score,F1 Score Diff
Bagging,0.7091626794258373,0.7093301435406698,0.0001674641148324829,0.7970290909993258,0.7990710297787774,0.0020419387794515798,0.7091626794258373,0.7093301435406698,0.0001674641148324829,0.6969714586218471,0.697247966186514,0.00027650756466690574
Stacking,0.7092344497607656,0.7092583732057416,2.3923444976037267e-05,0.7878387843526403,0.8001143348148677,0.012275550462227391,0.7092344497607656,0.7092583732057416,2.3923444976037267e-05,0.6968702236224762,0.6969609726363478,9.074901387162715e-05
Voting,0.7091626794258373,0.7093301435406698,0.0001674641148324829,0.7970290909993258,0.7990710297787774,0.0020419387794515798,0.7091626794258373,0.7093301435406698,0.0001674641148324829,0.6969714586218471,0.697247966186514,0.00027650756466690574
Blending,0.7091626794258373,0.7093301435406698,0.0001674641148324829,0.7970290909993258,0.7990710297787774,0.0020419387794515798,0.7091626794258373,0.7093301435406698,0.0001674641148324829,0.6969714586218471,0.697247966186514,0.00027650756466690574
AVERAGE,0.7091806220095694,0.7093122009569377,0.0001315789473683715,0.7947315143376543,0.7993318560378,0.004600341700145533,0.7091806220095694,0.7093122009569377,0.0001315789473683715,0.6969461498720044,0.6971762177989724,0.0002300679269680861
